Feature,Split,Model,Mean_Abs_SHAP
State_Kentucky,7,Random Forest,1.468746495784296e-05
State_Louisiana,7,Random Forest,7.307017647480077e-05
State_Maine,7,Random Forest,1.1638736470573041e-06
State_Maryland,7,Random Forest,0.0003034012902128146
State_Massachusetts,7,Random Forest,2.8222899568365468e-05
State_Michigan,7,Random Forest,9.197069385350697e-05
State_Minnesota,7,Random Forest,1.8350767163883915e-05
State_Mississippi,7,Random Forest,0.00011417360705311568
State_Missouri,7,Random Forest,0.0001397671944628547
State_Montana,7,Random Forest,1.3619458529153986e-06
State_Nebraska,7,Random Forest,1.641752264354248e-06
State_Nevada,7,Random Forest,4.0811465009131366e-05
State_New Hampshire,7,Random Forest,6.058856083123085e-07
State_New Jersey,7,Random Forest,0.00015996953228071092
State_New Mexico,7,Random Forest,7.89998900630801e-06
State_New York,7,Random Forest,0.0009865454256641796
State_North Carolina,7,Random Forest,0.00010920469952137106
State_North Dakota,7,Random Forest,2.1645499219650275e-06
State_Ohio,7,Random Forest,4.1629959968876855e-05
State_Oklahoma,7,Random Forest,4.433758511112844e-05
State_Oregon,7,Random Forest,4.2575951894911715e-06
State_Pennsylvania,7,Random Forest,0.00015771893940322068
State_Rhode Island,7,Random Forest,2.887896117329002e-06
State_South Carolina,7,Random Forest,0.0005653997117510242
State_South Dakota,7,Random Forest,3.408991434052404e-06
State_Tennessee,7,Random Forest,0.00038466279711426557
State_Texas,7,Random Forest,0.0014382654975089312
State_Utah,7,Random Forest,4.907934288998188e-06
State_Vermont,7,Random Forest,4.705093046733948e-07
State_Virginia,7,Random Forest,0.00011760280066019108
State_Washington,7,Random Forest,2.5678482956372208e-05
State_West Virginia,7,Random Forest,2.0006354673025844e-05
State_Wisconsin,7,Random Forest,2.5564569087628758e-05
State_Wyoming,7,Random Forest,8.9635035675406e-07
Agentype_County police,7,Random Forest,7.799454064102634e-05
Agentype_Municipal police,7,Random Forest,0.004890336102767434
Agentype_Primary federal LE,7,Random Forest,1.2537444152525217e-06
Agentype_Primary state LE,7,Random Forest,0.0001972859431109443
Agentype_Regional police,7,Random Forest,4.408599816316224e-07
Agentype_Sheriff,7,Random Forest,0.003723072026724592
Agentype_Special police,7,Random Forest,2.8567487341692373e-06
Agentype_Tribal,7,Random Forest,5.629162284610228e-07
Month_April,7,Random Forest,3.15717688178381e-05
Month_August,7,Random Forest,3.3709956623582925e-05
Month_December,7,Random Forest,0.00010543209207528304
Month_February,7,Random Forest,3.699147353182939e-05
Month_January,7,Random Forest,5.2966116896287694e-05
Month_July,7,Random Forest,3.099919866262719e-05
Month_June,7,Random Forest,3.1963305927642016e-05
Month_March,7,Random Forest,3.7090290151033244e-05
Month_May,7,Random Forest,2.8447931427500585e-05
Month_November,7,Random Forest,4.877058838311879e-05
Month_October,7,Random Forest,3.682725641496754e-05
Month_September,7,Random Forest,3.615014829694954e-05
VicSex_Female,7,Random Forest,0.007381495716978505
VicSex_Male,7,Random Forest,0.005944780406971166
VicSex_Unknown,7,Random Forest,9.545986097170823e-06
VicRace_American Indian or Alaskan Native,7,Random Forest,1.1335535198118785e-05
VicRace_Asian,7,Random Forest,2.6766164343047466e-05
VicRace_Black,7,Random Forest,0.006849532403916866
VicRace_Native Hawaiian or Pacific Islander,7,Random Forest,6.413139228482871e-07
VicRace_Unknown,7,Random Forest,2.245945043155441e-05
VicRace_White,7,Random Forest,0.004467968988560359
Weapon_Asphyxiation - includes death by gas,7,Random Forest,6.850803101283539e-06
"Weapon_Blunt object - hammer, club, etc",7,Random Forest,9.623694378920848e-05
Weapon_Drowning,7,Random Forest,3.2299437557817972e-06
Weapon_Explosives,7,Random Forest,2.1153912239055817e-06
Weapon_Fire,7,Random Forest,8.690400872123289e-05
"Weapon_Firearm, type not stated",7,Random Forest,0.010205428058387225
"Weapon_Handgun - pistol, revolver, etc",7,Random Forest,0.0015526541459234481
Weapon_Knife or cutting instrument,7,Random Forest,0.005896993561218025
"Weapon_Narcotics or drugs, sleeping pills",7,Random Forest,5.359979503950687e-06
Weapon_Other gun,7,Random Forest,4.7030061040574764e-05
Weapon_Other or type unknown,7,Random Forest,0.0019117863381681256
"Weapon_Personal weapons, includes beating",7,Random Forest,0.0014487584109124008
Weapon_Poison - does not include gas,7,Random Forest,6.134014099314876e-07
Weapon_Pushed or thrown out window,7,Random Forest,4.1535672621811317e-07
Weapon_Rifle,7,Random Forest,0.0010133376895368786
Weapon_Shotgun,7,Random Forest,0.001023826164479703
Weapon_Strangulation - hanging,7,Random Forest,0.00039972879571789063
Weapon_Weapon Not Reported,7,Random Forest,3.433212423767471e-05
Circumstance_All other manslaughter by negligence,7,Random Forest,2.687746695558302e-06
Circumstance_All suspected felony type,7,Random Forest,0.004453319429701351
Circumstance_Argument over money or property,7,Random Forest,0.0025612757152506053
Circumstance_Arson,7,Random Forest,0.0001549153762813702
Circumstance_Brawl due to influence of alcohol,7,Random Forest,0.002390504292897529
Circumstance_Brawl due to influence of narcotics,7,Random Forest,3.46394008536627e-05
Circumstance_Burglary,7,Random Forest,5.900191244713464e-05
Circumstance_Child killed by babysitter,7,Random Forest,5.081370828125577e-05
Circumstance_Circumstances undetermined,7,Random Forest,0.08712166485747255
Circumstance_Felon killed by police,7,Random Forest,0.0021150633920468836
Circumstance_Felon killed by private citizen,7,Random Forest,0.0043945688612815614
Circumstance_Gambling,7,Random Forest,1.0400767915751768e-05
Circumstance_Gangland killings,7,Random Forest,0.00018499524115901645
Circumstance_Institutional killings,7,Random Forest,7.148435803566132e-06
Circumstance_Juvenile gang killings,7,Random Forest,0.0028179006972110857
Circumstance_Larceny,7,Random Forest,4.722206292288294e-06
Circumstance_Lovers triangle,7,Random Forest,0.0024327463405197395
Circumstance_Motor vehicle theft,7,Random Forest,1.5614528121662232e-06
Circumstance_Narcotic drug laws,7,Random Forest,0.001109246783451472
Circumstance_Other,7,Random Forest,0.014320461827299678
Circumstance_Other - not specified,7,Random Forest,0.001540530464567048
Circumstance_Other arguments,7,Random Forest,0.06709715927389032
Circumstance_Other negligent handling of gun,7,Random Forest,1.890588356314262e-07
Circumstance_Other sex offense,7,Random Forest,3.1906759584542884e-06
Circumstance_Prostitution and commercialized vice,7,Random Forest,9.364797317653306e-07
Circumstance_Rape,7,Random Forest,8.22519703925409e-05
Circumstance_Robbery,7,Random Forest,0.002534866412109681
Circumstance_Sniper attack,7,Random Forest,2.0650203989852897e-06
Year,7,XGBoost,0.1831120103597641
VicAge,7,XGBoost,0.11656548827886581
VicCount,7,XGBoost,0.036215782165527344
OffCount,7,XGBoost,0.4533742070198059
Monthly_Overlap,7,XGBoost,0.11189835518598557
FTSWORN,7,XGBoost,0.09517324715852737
PTSWORN,7,XGBoost,0.01101551204919815
TOTFTEMP,7,XGBoost,0.061572615057229996
OPBUDGET,7,XGBoost,0.05392773076891899
DET_SWN,7,XGBoost,0.05575958639383316
PERS_TRN_ACAD,7,XGBoost,0.050519198179244995
PERS_TRN_INSVC,7,XGBoost,0.029647164046764374
PERS_EDU_MIN,7,XGBoost,0.01462238933891058
PovertyRate,7,XGBoost,0.05417842045426369
UnemploymentRate,7,XGBoost,0.1047825813293457
State_Alabama,7,XGBoost,0.0058702146634459496
State_Alaska,7,XGBoost,0.00023370905546471477
State_Arizona,7,XGBoost,0.0026102717965841293
State_Arkansas,7,XGBoost,0.004619608633220196
State_California,7,XGBoost,0.12021027505397797
State_Colorado,7,XGBoost,0.0023565173614770174
State_Connecticut,7,XGBoost,0.0013248302275314927
State_Delaware,7,XGBoost,0.001793689327314496
State_District of Columbia,7,XGBoost,0.011621227487921715
State_Florida,7,XGBoost,0.010941077023744583
State_Georgia,7,XGBoost,0.004762753844261169
State_Hawaii,7,XGBoost,0.0
State_Idaho,7,XGBoost,0.0006441727164201438
State_Illinois,7,XGBoost,0.005923675373196602
State_Indiana,7,XGBoost,0.0019469722174108028
State_Iowa,7,XGBoost,0.0018169007962569594
State_Kansas,7,XGBoost,0.002874424448236823
State_Kentucky,7,XGBoost,0.0016973520396277308
State_Louisiana,7,XGBoost,0.005287687294185162
State_Maine,7,XGBoost,0.0005732323043048382
State_Maryland,7,XGBoost,0.0022422124166041613
State_Massachusetts,7,XGBoost,0.001341767841950059
State_Michigan,7,XGBoost,0.005873558577150106
State_Minnesota,7,XGBoost,0.003167080460116267
State_Mississippi,7,XGBoost,0.007797127589583397
State_Missouri,7,XGBoost,0.002569088013842702
State_Montana,7,XGBoost,0.0001565645361552015
State_Nebraska,7,XGBoost,0.0
State_Nevada,7,XGBoost,0.0020972031634300947
State_New Hampshire,7,XGBoost,0.0
State_New Jersey,7,XGBoost,0.0021609971299767494
State_New Mexico,7,XGBoost,0.0018276703776791692
State_New York,7,XGBoost,0.004960081074386835
State_North Carolina,7,XGBoost,0.001397557556629181
State_North Dakota,7,XGBoost,0.0003826522151939571
State_Ohio,7,XGBoost,0.004297839943319559
State_Oklahoma,7,XGBoost,0.001042165094986558
State_Oregon,7,XGBoost,0.000155864967382513
State_Pennsylvania,7,XGBoost,0.01135551929473877
State_Rhode Island,7,XGBoost,1.6147583664860576e-05
State_South Carolina,7,XGBoost,0.008794032037258148
State_South Dakota,7,XGBoost,0.0007172012701630592
State_Tennessee,7,XGBoost,0.015268557704985142
State_Texas,7,XGBoost,0.018828339874744415
State_Utah,7,XGBoost,0.0004567698633763939
State_Vermont,7,XGBoost,7.030329288681969e-05
State_Virginia,7,XGBoost,0.009648851118981838
State_Washington,7,XGBoost,0.0019330867798998952
State_West Virginia,7,XGBoost,0.0031920205801725388
State_Wisconsin,7,XGBoost,0.0022664444986730814
State_Wyoming,7,XGBoost,0.0
Agentype_County police,7,XGBoost,0.0008618748397566378
Agentype_Municipal police,7,XGBoost,0.03207194805145264
Agentype_Primary federal LE,7,XGBoost,0.0
Agentype_Primary state LE,7,XGBoost,0.005168421659618616
Agentype_Regional police,7,XGBoost,0.0
Agentype_Sheriff,7,XGBoost,0.015741365030407906
Agentype_Special police,7,XGBoost,5.382001108955592e-05
Agentype_Tribal,7,XGBoost,3.9445687434636056e-05
Month_April,7,XGBoost,0.0007074397290125489
Month_August,7,XGBoost,0.002017477061599493
Month_December,7,XGBoost,0.02511519007384777
Month_February,7,XGBoost,0.007430704310536385
Month_January,7,XGBoost,0.0046346113085746765
Month_July,7,XGBoost,0.000653460796456784
Month_June,7,XGBoost,0.0007496600737795234
Month_March,7,XGBoost,0.0023499312810599804
Month_May,7,XGBoost,0.00032358014141209424
Month_November,7,XGBoost,0.0161714069545269
Month_October,7,XGBoost,0.009301794692873955
Month_September,7,XGBoost,0.00373298698104918
VicSex_Female,7,XGBoost,0.141764834523201
VicSex_Male,7,XGBoost,0.011236157268285751
VicSex_Unknown,7,XGBoost,0.0008401148370467126
VicRace_American Indian or Alaskan Native,7,XGBoost,0.0
VicRace_Asian,7,XGBoost,0.00020047098223585635
VicRace_Black,7,XGBoost,0.032620616257190704
VicRace_Native Hawaiian or Pacific Islander,7,XGBoost,0.0
VicRace_Unknown,7,XGBoost,0.0017625624313950539
VicRace_White,7,XGBoost,0.04870690032839775
Weapon_Asphyxiation - includes death by gas,7,XGBoost,0.0009052334353327751
"Weapon_Blunt object - hammer, club, etc",7,XGBoost,0.004510222002863884
Weapon_Drowning,7,XGBoost,0.0002840904926415533
Weapon_Explosives,7,XGBoost,0.0004454718146007508
Weapon_Fire,7,XGBoost,0.0005289595574140549
"Weapon_Firearm, type not stated",7,XGBoost,0.10131792724132538
"Weapon_Handgun - pistol, revolver, etc",7,XGBoost,0.029969774186611176
Weapon_Knife or cutting instrument,7,XGBoost,0.09313320368528366
"Weapon_Narcotics or drugs, sleeping pills",7,XGBoost,0.0010610802564769983
Weapon_Other gun,7,XGBoost,0.006363600958138704
Weapon_Other or type unknown,7,XGBoost,0.04829416796565056
"Weapon_Personal weapons, includes beating",7,XGBoost,0.028337711468338966
Weapon_Poison - does not include gas,7,XGBoost,0.0002179103175876662
Weapon_Pushed or thrown out window,7,XGBoost,0.00025761808501556516
Weapon_Rifle,7,XGBoost,0.028479572385549545
Weapon_Shotgun,7,XGBoost,0.03774988651275635
Weapon_Strangulation - hanging,7,XGBoost,0.008281766436994076
Weapon_Weapon Not Reported,7,XGBoost,0.0024295959156006575
Circumstance_All other manslaughter by negligence,7,XGBoost,0.0018028401536867023
Circumstance_All suspected felony type,7,XGBoost,0.05404980108141899
Circumstance_Argument over money or property,7,XGBoost,0.052604854106903076
Circumstance_Arson,7,XGBoost,0.009903457947075367
Circumstance_Brawl due to influence of alcohol,7,XGBoost,0.04680950194597244
Circumstance_Brawl due to influence of narcotics,7,XGBoost,0.0027522644959390163
Circumstance_Burglary,7,XGBoost,0.0041436245664954185
Circumstance_Child killed by babysitter,7,XGBoost,0.00404840474948287
Circumstance_Circumstances undetermined,7,XGBoost,0.7129577398300171
Circumstance_Felon killed by police,7,XGBoost,0.05749309062957764
Circumstance_Felon killed by private citizen,7,XGBoost,0.06715518981218338
Circumstance_Gambling,7,XGBoost,0.003052968531847
Circumstance_Gangland killings,7,XGBoost,0.0111981937661767
Circumstance_Institutional killings,7,XGBoost,0.0016836465802043676
Circumstance_Juvenile gang killings,7,XGBoost,0.02394740656018257
Circumstance_Larceny,7,XGBoost,0.0011277229059487581
Circumstance_Lovers triangle,7,XGBoost,0.05592970550060272
Circumstance_Motor vehicle theft,7,XGBoost,0.00032562989508733153
Circumstance_Narcotic drug laws,7,XGBoost,0.01714438758790493
Circumstance_Other,7,XGBoost,0.08031933009624481
Circumstance_Other - not specified,7,XGBoost,0.030758196488022804
Circumstance_Other arguments,7,XGBoost,0.4701833724975586
Circumstance_Other negligent handling of gun,7,XGBoost,0.0006089178496040404
Circumstance_Other sex offense,7,XGBoost,0.00033075979445129633
Circumstance_Prostitution and commercialized vice,7,XGBoost,0.0
Circumstance_Rape,7,XGBoost,0.002873712684959173
Circumstance_Robbery,7,XGBoost,0.04170679301023483
Circumstance_Sniper attack,7,XGBoost,0.0010909093543887138
Year,8,Random Forest,0.004084025950928435
VicAge,8,Random Forest,0.005077789142115466
VicCount,8,Random Forest,0.0007149473757742671
OffCount,8,Random Forest,0.03459020843643955
Monthly_Overlap,8,Random Forest,0.020752808751682724
FTSWORN,8,Random Forest,0.007491903340706219
PTSWORN,8,Random Forest,0.000626104373133845
TOTFTEMP,8,Random Forest,0.01126835055192513
OPBUDGET,8,Random Forest,0.012305736741636911
DET_SWN,8,Random Forest,0.009283516393271737
PERS_TRN_ACAD,8,Random Forest,0.003541696785256359
PERS_TRN_INSVC,8,Random Forest,0.0016639070461171993
PERS_EDU_MIN,8,Random Forest,0.001336349042543098
PovertyRate,8,Random Forest,0.002864404026835285
UnemploymentRate,8,Random Forest,0.012895039174688629
State_Alabama,8,Random Forest,9.85217166333782e-05
State_Alaska,8,Random Forest,2.523267669070302e-06
State_Arizona,8,Random Forest,4.2364419530689305e-05
State_Arkansas,8,Random Forest,2.832054729305237e-05
State_California,8,Random Forest,0.007473345600057906
State_Colorado,8,Random Forest,6.838068920809095e-05
State_Connecticut,8,Random Forest,3.171287898978209e-05
State_Delaware,8,Random Forest,2.2296254479815103e-06
State_District of Columbia,8,Random Forest,0.0004909557921554797
State_Florida,8,Random Forest,0.0004223222230579658
State_Georgia,8,Random Forest,0.00012172469514294829
State_Hawaii,8,Random Forest,8.937021512366864e-06
State_Idaho,8,Random Forest,1.4732443721966036e-05
State_Illinois,8,Random Forest,0.0002699671352256795
State_Indiana,8,Random Forest,0.0001244700997488937
State_Iowa,8,Random Forest,8.54048896548334e-06
State_Kansas,8,Random Forest,2.012938090276866e-05
State_Kentucky,8,Random Forest,1.3475031108886237e-05
State_Louisiana,8,Random Forest,6.609718722629624e-05
State_Maine,8,Random Forest,1.0494978753907784e-05
State_Maryland,8,Random Forest,0.00023178849685647352
State_Massachusetts,8,Random Forest,1.6240832157969188e-05
State_Michigan,8,Random Forest,0.00011946610481511516
State_Minnesota,8,Random Forest,1.7474240340702898e-05
State_Mississippi,8,Random Forest,0.00013974129237426038
State_Missouri,8,Random Forest,0.00011473803581217745
State_Montana,8,Random Forest,8.127114525314832e-07
State_Nebraska,8,Random Forest,3.4916738692494338e-06
State_Nevada,8,Random Forest,2.5234310432515227e-05
State_New Hampshire,8,Random Forest,1.5000945174717433e-06
State_New Jersey,8,Random Forest,0.0001713807797980872
State_New Mexico,8,Random Forest,1.1526613786483921e-05
State_New York,8,Random Forest,0.0008255614071023264
State_North Carolina,8,Random Forest,0.00011771682910354131
State_North Dakota,8,Random Forest,2.2581571100852953e-06
State_Ohio,8,Random Forest,3.868965475780447e-05
State_Oklahoma,8,Random Forest,8.415416064271112e-05
State_Oregon,8,Random Forest,3.898564213155e-06
State_Pennsylvania,8,Random Forest,0.00011209668714559495
State_Rhode Island,8,Random Forest,1.0276402717197792e-06
State_South Carolina,8,Random Forest,0.00041784241864179373
State_South Dakota,8,Random Forest,9.109869055086456e-07
State_Tennessee,8,Random Forest,0.0004470503813763761
State_Texas,8,Random Forest,0.0017663044915644647
State_Utah,8,Random Forest,4.5292773976367545e-06
State_Vermont,8,Random Forest,4.838180233713782e-07
State_Virginia,8,Random Forest,0.00013641314736887304
State_Washington,8,Random Forest,3.740811965456995e-05
State_West Virginia,8,Random Forest,2.3575303204842788e-05
State_Wisconsin,8,Random Forest,4.39239908433301e-05
State_Wyoming,8,Random Forest,9.507431268902141e-07
Agentype_County police,8,Random Forest,7.477111845242752e-05
Agentype_Municipal police,8,Random Forest,0.0053810904174621775
Agentype_Primary federal LE,8,Random Forest,3.565937065946746e-07
Agentype_Primary state LE,8,Random Forest,0.00021875645152470404
Agentype_Regional police,8,Random Forest,4.987239888305507e-07
Agentype_Sheriff,8,Random Forest,0.003493333618458967
Agentype_Special police,8,Random Forest,4.241326098338187e-06
Agentype_Tribal,8,Random Forest,6.029500793930081e-07
Month_April,8,Random Forest,3.7463066937506966e-05
Month_August,8,Random Forest,3.4311568244377195e-05
Month_December,8,Random Forest,6.724437916314986e-05
Month_February,8,Random Forest,3.468952701440361e-05
Month_January,8,Random Forest,4.722705508237127e-05
Month_July,8,Random Forest,3.5355811144835297e-05
Month_June,8,Random Forest,3.026386567619876e-05
Month_March,8,Random Forest,3.38176410881347e-05
Month_May,8,Random Forest,3.399002841843981e-05
Month_November,8,Random Forest,7.06391484509402e-05
Month_October,8,Random Forest,2.8528954934773104e-05
Month_September,8,Random Forest,3.656120631185206e-05
VicSex_Female,8,Random Forest,0.008340155639956614
VicSex_Male,8,Random Forest,0.005601718329081471
VicSex_Unknown,8,Random Forest,5.266368619660984e-06
VicRace_American Indian or Alaskan Native,8,Random Forest,7.701236791025552e-06
VicRace_Asian,8,Random Forest,1.526212149244416e-05
VicRace_Black,8,Random Forest,0.005078035433243193
VicRace_Native Hawaiian or Pacific Islander,8,Random Forest,5.917879837237675e-07
VicRace_Unknown,8,Random Forest,2.6362276222990054e-05
VicRace_White,8,Random Forest,0.004998889489874738
Weapon_Asphyxiation - includes death by gas,8,Random Forest,5.9480664742473734e-06
"Weapon_Blunt object - hammer, club, etc",8,Random Forest,0.00011433055205337742
Weapon_Drowning,8,Random Forest,3.4591357614781027e-06
Weapon_Explosives,8,Random Forest,1.1814537760229386e-06
Weapon_Fire,8,Random Forest,6.346967488952133e-05
"Weapon_Firearm, type not stated",8,Random Forest,0.010578785306294275
"Weapon_Handgun - pistol, revolver, etc",8,Random Forest,0.0015252650367439523
Weapon_Knife or cutting instrument,8,Random Forest,0.006191408710492668
"Weapon_Narcotics or drugs, sleeping pills",8,Random Forest,1.3778834558329628e-05
Weapon_Other gun,8,Random Forest,4.967508321047156e-05
Weapon_Other or type unknown,8,Random Forest,0.001999176061161766
"Weapon_Personal weapons, includes beating",8,Random Forest,0.0018406263634466083
Weapon_Poison - does not include gas,8,Random Forest,1.1947939597108396e-06
Weapon_Pushed or thrown out window,8,Random Forest,4.420433442422128e-07
Weapon_Rifle,8,Random Forest,0.0007825835642382245
Weapon_Shotgun,8,Random Forest,0.0011342210397956522
Weapon_Strangulation - hanging,8,Random Forest,0.00037316935986240666
Weapon_Weapon Not Reported,8,Random Forest,2.9459787836624545e-05
Circumstance_All other manslaughter by negligence,8,Random Forest,4.708392277055669e-06
Circumstance_All suspected felony type,8,Random Forest,0.004159376355242209
Circumstance_Argument over money or property,8,Random Forest,0.0034973883447077946
Circumstance_Arson,8,Random Forest,0.00014719421091888778
Circumstance_Brawl due to influence of alcohol,8,Random Forest,0.00251560952092315
Circumstance_Brawl due to influence of narcotics,8,Random Forest,5.997111856539929e-05
Circumstance_Burglary,8,Random Forest,8.09705152249341e-05
Circumstance_Child killed by babysitter,8,Random Forest,4.060529853727279e-05
Circumstance_Circumstances undetermined,8,Random Forest,0.08376748042392151
Circumstance_Felon killed by police,8,Random Forest,0.002546409536098099
Circumstance_Felon killed by private citizen,8,Random Forest,0.003981914636035987
Circumstance_Gambling,8,Random Forest,1.1557478528313579e-05
Circumstance_Gangland killings,8,Random Forest,0.0002641680726188948
Circumstance_Institutional killings,8,Random Forest,7.251184530033936e-06
Circumstance_Juvenile gang killings,8,Random Forest,0.0025165792636298273
Circumstance_Larceny,8,Random Forest,2.1343681677085736e-06
Circumstance_Lovers triangle,8,Random Forest,0.0024353225662963
Circumstance_Motor vehicle theft,8,Random Forest,4.473178463077508e-06
Circumstance_Narcotic drug laws,8,Random Forest,0.0011698698073850807
Circumstance_Other,8,Random Forest,0.014077317459494086
Circumstance_Other - not specified,8,Random Forest,0.001427005254071901
Circumstance_Other arguments,8,Random Forest,0.06572306568285027
Circumstance_Other negligent handling of gun,8,Random Forest,2.5183596531804333e-07
Circumstance_Other sex offense,8,Random Forest,3.048417095488359e-06
Circumstance_Prostitution and commercialized vice,8,Random Forest,1.8306907973820285e-06
Circumstance_Rape,8,Random Forest,9.66099057475507e-05
Circumstance_Robbery,8,Random Forest,0.0025626489246104995
Circumstance_Sniper attack,8,Random Forest,2.2411235157441115e-06
Year,8,XGBoost,0.18295273184776306
VicAge,8,XGBoost,0.12012162804603577
VicCount,8,XGBoost,0.03724287450313568
OffCount,8,XGBoost,0.45982691645622253
Monthly_Overlap,8,XGBoost,0.11625564098358154
FTSWORN,8,XGBoost,0.060761306434869766
PTSWORN,8,XGBoost,0.01196625828742981
TOTFTEMP,8,XGBoost,0.0548035204410553
OPBUDGET,8,XGBoost,0.06562801450490952
DET_SWN,8,XGBoost,0.055792585015296936
PERS_TRN_ACAD,8,XGBoost,0.05773560330271721
PERS_TRN_INSVC,8,XGBoost,0.030405091121792793
PERS_EDU_MIN,8,XGBoost,0.010669142007827759
PovertyRate,8,XGBoost,0.06133126839995384
UnemploymentRate,8,XGBoost,0.10204516351222992
State_Alabama,8,XGBoost,0.007436635438352823
State_Alaska,8,XGBoost,1.7610918803256936e-05
State_Arizona,8,XGBoost,0.0012404319131746888
State_Arkansas,8,XGBoost,0.005428725387901068
State_California,8,XGBoost,0.11862736195325851
State_Colorado,8,XGBoost,0.00357749848626554
State_Connecticut,8,XGBoost,0.001320490031503141
State_Delaware,8,XGBoost,0.0015431754291057587
State_District of Columbia,8,XGBoost,0.009066599421203136
State_Florida,8,XGBoost,0.01286222692579031
State_Georgia,8,XGBoost,0.006335935089737177
State_Hawaii,8,XGBoost,0.0
State_Idaho,8,XGBoost,0.0005660229362547398
State_Illinois,8,XGBoost,0.0019201537361368537
State_Indiana,8,XGBoost,0.0035620760172605515
State_Iowa,8,XGBoost,0.0014590745558962226
State_Kansas,8,XGBoost,0.003872164059430361
State_Kentucky,8,XGBoost,0.0015641925856471062
State_Louisiana,8,XGBoost,0.004137006122618914
State_Maine,8,XGBoost,0.0009083219920285046
State_Maryland,8,XGBoost,0.0021140852477401495
State_Massachusetts,8,XGBoost,0.0014567413600161672
State_Michigan,8,XGBoost,0.004810119979083538
State_Minnesota,8,XGBoost,0.0031035447027534246
State_Mississippi,8,XGBoost,0.005927643738687038
State_Missouri,8,XGBoost,0.000962576421443373
State_Montana,8,XGBoost,0.0003042659373022616
State_Nebraska,8,XGBoost,0.0
State_Nevada,8,XGBoost,0.0016535769682377577
State_New Hampshire,8,XGBoost,0.0
State_New Jersey,8,XGBoost,0.0025919151958078146
State_New Mexico,8,XGBoost,0.0017812756123021245
State_New York,8,XGBoost,0.009648921899497509
State_North Carolina,8,XGBoost,0.0016858361195772886
State_North Dakota,8,XGBoost,0.0005266023799777031
State_Ohio,8,XGBoost,0.002824940253049135
State_Oklahoma,8,XGBoost,0.0009496552520431578
State_Oregon,8,XGBoost,0.0
State_Pennsylvania,8,XGBoost,0.011188752949237823
State_Rhode Island,8,XGBoost,0.0
State_South Carolina,8,XGBoost,0.006851026322692633
State_South Dakota,8,XGBoost,0.0006559524335898459
State_Tennessee,8,XGBoost,0.012567803263664246
State_Texas,8,XGBoost,0.02411215752363205
State_Utah,8,XGBoost,0.0
State_Vermont,8,XGBoost,0.00014793813170399517
State_Virginia,8,XGBoost,0.008379563689231873
State_Washington,8,XGBoost,0.002433055778965354
State_West Virginia,8,XGBoost,0.0033226169180125
State_Wisconsin,8,XGBoost,0.0005957034882158041
State_Wyoming,8,XGBoost,0.0001566264545544982
Agentype_County police,8,XGBoost,0.0008055304642766714
Agentype_Municipal police,8,XGBoost,0.04330841824412346
Agentype_Primary federal LE,8,XGBoost,0.0
Agentype_Primary state LE,8,XGBoost,0.00358387129381299
Agentype_Regional police,8,XGBoost,0.0
Agentype_Sheriff,8,XGBoost,0.0023904915433377028
Agentype_Special police,8,XGBoost,0.0
Agentype_Tribal,8,XGBoost,3.9472732169087976e-05
Month_April,8,XGBoost,0.0019815058913081884
Month_August,8,XGBoost,0.0006949402159079909
Month_December,8,XGBoost,0.021587109193205833
Month_February,8,XGBoost,0.006301162298768759
Month_January,8,XGBoost,0.0062749688513576984
Month_July,8,XGBoost,0.0006513261469081044
Month_June,8,XGBoost,0.0002712859713938087
Month_March,8,XGBoost,0.004054022952914238
Month_May,8,XGBoost,0.0018254523165524006
Month_November,8,XGBoost,0.01525177527219057
Month_October,8,XGBoost,0.006960475817322731
Month_September,8,XGBoost,0.00045355313341133296
VicSex_Female,8,XGBoost,0.14647552371025085
VicSex_Male,8,XGBoost,0.005982476752251387
VicSex_Unknown,8,XGBoost,0.0007970319129526615
VicRace_American Indian or Alaskan Native,8,XGBoost,0.0002639417361933738
VicRace_Asian,8,XGBoost,0.00012039690773235634
VicRace_Black,8,XGBoost,0.055548761039972305
VicRace_Native Hawaiian or Pacific Islander,8,XGBoost,0.0
VicRace_Unknown,8,XGBoost,0.002182063879445195
VicRace_White,8,XGBoost,0.02599582076072693
Weapon_Asphyxiation - includes death by gas,8,XGBoost,0.0009717749198898673
"Weapon_Blunt object - hammer, club, etc",8,XGBoost,0.005644653923809528
Weapon_Drowning,8,XGBoost,0.00022742603323422372
Weapon_Explosives,8,XGBoost,0.00042122777085751295
Weapon_Fire,8,XGBoost,0.0006868389318697155
"Weapon_Firearm, type not stated",8,XGBoost,0.10547051578760147
"Weapon_Handgun - pistol, revolver, etc",8,XGBoost,0.028819791972637177
Weapon_Knife or cutting instrument,8,XGBoost,0.0856650099158287
"Weapon_Narcotics or drugs, sleeping pills",8,XGBoost,0.0007202376727946103
Weapon_Other gun,8,XGBoost,0.005796065088361502
Weapon_Other or type unknown,8,XGBoost,0.04856619983911514
"Weapon_Personal weapons, includes beating",8,XGBoost,0.02771882154047489
Weapon_Poison - does not include gas,8,XGBoost,0.00014758524775970727
Weapon_Pushed or thrown out window,8,XGBoost,0.0002357935591135174
Weapon_Rifle,8,XGBoost,0.023323576897382736
Weapon_Shotgun,8,XGBoost,0.037826042622327805
Weapon_Strangulation - hanging,8,XGBoost,0.008557477034628391
